<meta>

    Title = Sardine
    Fish_Length =  210.00
    Fish_Mass =  -99.00
    nsb =  1
    Bladder_Type =  0
    Rotated = NA
    Smoothed[lfb,dfb,lsb,dsb] = 0,0,0,0
    Images = NA
    Preparer = Josiah Renfree
   
    modified data from Josiah by closing the ends and add to length

    File created: 11 March 2011

</meta>
x       z-upper   z-lower   width      stbd      port
fishbody
380
175.56	8.61	-13.06	13.33
176.12	8.61	-13.06	13.33
176.67	8.61	-12.50	13.33
177.23	8.61	-12.50	13.33
177.78	8.61	-12.50	13.33
178.34	8.06	-11.94	12.22
178.89	8.06	-11.94	12.22
179.45	8.06	-11.94	12.22
180.00	8.06	-11.39	12.22
180.56	8.06	-11.39	12.22
181.12	8.06	-11.39	12.22
181.67	8.06	-11.39	12.22
182.23	8.06	-10.83	12.22
182.78	8.06	-10.83	12.22
183.34	8.06	-10.83	11.11
183.89	8.06	-10.83	11.11
184.45	8.06	-10.28	11.11
185.00	8.06	-10.28	11.11
185.56	8.06	-10.28	11.11
186.12	8.06	-10.28	11.11
186.67	8.06	-10.28	11.11
187.23	7.50	-9.72	11.11
187.78	7.50	-9.72	11.11
188.34	7.50	-9.72	10.00
188.89	7.50	-9.72	10.00
189.45	6.94	-9.17	10.00
190.00	6.94	-9.17	10.00
190.56	6.94	-9.17	10.00
191.12	6.94	-9.17	10.00
191.67	6.94	-8.61	10.00
192.23	6.94	-8.61	9.44
192.78	6.94	-8.06	9.44
193.34	6.39	-8.06	8.89
193.89	6.39	-7.50	8.89
194.45	6.39	-7.50	8.33
195.00	6.39	-6.94	8.33
195.56	6.39	-6.94	8.33
196.12	6.39	-6.94	8.33
196.67	6.39	-6.94	8.33
197.23	6.39	-6.94	8.33
197.78	6.39	-6.94	8.33
198.34	6.39	-6.39	8.33
198.89	6.39	-6.39	8.33
199.45	6.39	-6.39	8.33
200.00	6.39	-6.39	8.33
200.56	6.39	-6.39	8.33
201.12	6.39	-6.39	8.33
201.67	6.39	-6.39	8.33
202.23	6.39	-6.39	8.33
202.78	6.39	-6.39	8.33
203.34	6.39	-6.39	8.33
203.89	6.39	-6.39	8.33
204.45	6.39	-6.39	8.33
205.00	6.39	-6.39	8.33
205.56	6.39	-6.39	8.33
206.12	6.39	-6.39	8.33
206.67	6.39	-6.39	8.33
207.23	6.39	-6.39	8.33
207.78	6.39	-6.39	8.33
208.34	6.39	-6.39	8.33
208.89	6.39	-6.39	8.33
209.45	6.39	-6.39	8.33
210.00	6.39	-6.39	8.33
210.56	5.83	-6.39	8.33
211.00	0.00	0.00	0.00
swimbladder 0
155
65.00	0.28	0.28	0.00
65.56	2.50	-1.94	5.00
66.11	2.50	-2.50	5.00
66.67	2.50	-3.06	6.11
67.22	2.50	-3.61	6.11
67.78	2.50	-4.17	6.67
68.33	1.94	-4.72	7.22
68.89	1.94	-5.28	7.78
69.44	1.94	-5.83	7.78
